sample,mass1,mass2,spin1z,spin2z,delta_t,f_lower,sample_rate,padded,truncated
sample24952,15.325948575668418,50.3703098720964,0.679611204212267,0.9218980411198986,0.0001220703125,21.12748165713752,8192.0,False,True
sample24953,62.55985864376328,40.84728655213202,0.4218525346475729,-0.6302205628344383,0.0001220703125,14.27340547522101,8192.0,False,True
sample24954,47.31173415809964,59.20140970418689,0.8933448663358429,0.4086208801651251,0.0001220703125,13.841828244718226,8192.0,False,True
sample24955,59.59972627596813,34.97868161486075,-0.4861045486882337,-0.7844582058372254,0.0001220703125,15.234808885681487,8192.0,False,True
sample24956,19.936629206847524,55.91230105359739,0.9623852739542159,0.17714733703804508,0.0001220703125,18.74195624739256,8192.0,False,True
sample24957,72.18275207663902,54.96313307411137,0.721542976301026,0.753348630006018,0.0001220703125,12.419506627091254,8192.0,False,True
sample24958,52.13426125389772,51.59815319815462,0.43639499268113646,0.02911950148007525,0.0001220703125,14.006711759305185,8192.0,False,True
sample24959,73.46603365707753,61.46080208056118,0.6751071619808423,-0.30295388902078835,0.0001220703125,11.919591843002022,8192.0,False,True
sample2496,53.40981584791973,20.763486595097003,0.7941315714700811,-0.640114499720101,0.0001220703125,18.72584135952359,8192.0,False,True
sample24960,7.871167099493222,66.8811168319979,0.22759370316857808,0.45111238081788174,0.0001220703125,24.785943975532252,8192.0,False,True
sample24961,40.286487409795235,23.926048369218012,-0.12533909172119573,0.3442593315294057,0.0001220703125,19.384159923980732,8192.0,False,True
sample24962,14.019674797560386,41.52657878441848,0.5909028671792106,0.41035602763891366,0.0001220703125,22.997928034514185,8192.0,False,True
sample24963,28.649439683689618,30.899656286738807,0.01573857362223874,-0.8320502226238313,0.0001220703125,19.825042519044644,8192.0,False,True
sample24964,56.72415510943642,27.515307428437726,-0.733440147705472,0.6726142339782842,0.0001220703125,16.737552225768752,8192.0,False,True
sample24965,20.709063124194113,38.6624065702389,-0.2404965866229828,-0.36314065260755835,0.0001220703125,20.578306096843512,8192.0,False,True
sample24966,37.34999278728204,28.99735304116646,0.7157857960442787,-0.38381881842474164,0.0001220703125,18.631186518502254,8192.0,False,True
sample24967,61.69451321920788,60.150326905406345,-0.6094659152427,-0.5565357159012432,0.0001220703125,12.667038524018952,8192.0,False,True
sample24968,28.37514665659163,32.67048824331002,0.8946380802419595,-0.9077666603390265,0.0001220703125,19.545760514898923,8192.0,False,True
sample24969,63.77677734566965,52.13299849862704,0.43027780204537047,0.7904217769497724,0.0001220703125,13.117624017950272,8192.0,False,True
sample2497,48.52581082231287,49.15137130522392,-0.9522153652832497,0.8256027091929793,0.0001220703125,14.543347259518837,8192.0,False,True
sample24970,40.85754799587956,20.8197374108507,0.7846345342338116,0.935610201030607,0.0001220703125,20.212322773430653,8192.0,False,True
sample24971,64.81550631025088,74.2892745076129,-0.03397746832620141,-0.47096854575257396,0.0001220703125,11.68010555720108,8192.0,False,True
sample24972,72.56258032816602,73.46483851398388,0.24956174413358168,-0.688096849640795,0.0001220703125,11.311315278080631,8192.0,False,True
sample24973,52.28359473974468,73.76803637391035,0.8710282237525236,0.642084469220238,0.0001220703125,12.538247371349298,8192.0,False,True
sample24974,11.170996888120783,43.47210220900904,-0.3519671196831694,-0.02650529307709948,0.0001220703125,24.565994439551492,8192.0,False,True
sample24975,57.03196348543438,14.72716460831307,-0.47602982491012014,-0.5720437747338583,0.0001220703125,20.696718541844316,8192.0,False,True
sample24976,58.64511511620631,27.06731875820317,-0.8860738768571116,-0.14965089225740313,0.0001220703125,16.667960860931235,8192.0,False,True
sample24977,71.24485198663322,52.20352694459131,0.5131969679106639,0.12474978831134786,0.0001220703125,12.677148346027906,8192.0,False,True
sample24978,49.11272662526888,16.317541360762664,0.6001042967987756,-0.3345756404620761,0.0001220703125,20.82259960186986,8192.0,False,True
sample24979,26.947196732989436,50.56509026552501,-0.8718757634930948,-0.5811669603526338,0.0001220703125,17.42972661196287,8192.0,False,True
sample2498,73.6783268237842,11.565096997801698,-0.9714755952631918,-0.07431051142814704,0.0001220703125,15.774891646449937,8192.0,False,True
sample24980,73.16242888887369,12.742595839190413,-0.07791770027491429,0.5413068193331715,0.0001220703125,20.355344681912474,8192.0,False,True
sample24981,42.569865737766385,9.663941673771454,-0.5308313957819574,-0.022490990200848437,0.0001220703125,25.99582720222451,8192.0,False,True
sample24982,58.47461842376008,8.753311465931958,0.6739078494289757,-0.6076563960643349,0.0001220703125,24.718504912754756,8192.0,False,True
sample24983,63.55112840942712,65.95956452029344,-0.6407198564082606,0.09033255528521289,0.0001220703125,12.193930346036696,8192.0,False,True
sample24984,39.68602176403541,60.2730579510933,0.6821906221689434,-0.12416324636015896,0.0001220703125,14.569625302456622,8192.0,False,True
sample24985,72.1187968842753,9.172812741057852,-0.04901886512973597,-0.7174592889485795,0.0001220703125,22.990847930695956,8192.0,False,True
sample24986,30.94647979656839,5.117099820220064,-0.002657546013985712,-0.9648819777448042,0.0001220703125,35.50392144245983,8192.0,False,True
sample24987,49.88170529877987,16.580798607206106,0.4239422134241354,-0.537249086378745,0.0001220703125,20.618067634055894,8192.0,False,True
sample24988,5.8299522573283795,27.93263528184102,-0.5697974251605425,-0.20572084514294964,0.0001220703125,34.84528518569463,8192.0,False,True
sample24989,43.70597702244778,11.293013694003614,-0.3249628384435512,0.4844685064273323,0.0001220703125,24.436766036395472,8192.0,False,True
sample2499,51.6826554765825,53.108143044990285,-0.9004303531624703,0.9493352226727726,0.0001220703125,13.918952938418682,8192.0,False,True
sample24990,35.43043558370135,28.050812444028608,0.4415745086947892,-0.3656188706033522,0.0001220703125,19.13554583393319,8192.0,False,True
sample24991,35.67287181918352,14.576698216941972,-0.7900297780084846,0.5935846333650315,0.0001220703125,23.69455075995325,8192.0,False,True
sample24992,40.277910808046386,51.57662638059291,-0.5265104023858833,-0.24357163652565228,0.0001220703125,15.199297832196288,8192.0,False,True
sample24993,54.34717573005895,23.05584443602513,-0.2655696220771213,0.4545770698503052,0.0001220703125,17.98317548113071,8192.0,False,True
sample24994,40.38186867462389,17.58663183985538,-0.82884633091147,0.8039846645428684,0.0001220703125,21.460582240796757,8192.0,False,True
sample24995,64.85747170659046,38.66671805001776,0.2980288487861452,0.0320329388143753,0.0001220703125,14.37638290377048,8192.0,False,True
sample24996,15.938121221524955,30.92882807353837,-0.38643112147522496,0.27482764834904205,0.0001220703125,23.96425946457946,8192.0,False,True
sample24997,17.856255546652225,69.11055090842996,-0.8914235023450542,0.35690555729076523,0.0001220703125,18.351626375042137,8192.0,False,True
sample24998,63.182610777440985,30.612972469343294,-0.5651401388833005,-0.7375998578189216,0.0001220703125,15.652728293913357,8192.0,False,True
sample24999,15.250078066426122,58.11884785208201,0.2881666617063249,-0.736966959291057,0.0001220703125,20.33990968763647,8192.0,False,True
sample25,42.007147626240275,63.49080105720284,-0.9364730336118999,-0.3478729851895379,0.0001220703125,14.081491288375636,8192.0,False,True
sample250,53.19420889867915,61.77546294871438,0.1690510878046666,-0.5132713618488753,0.0001220703125,13.162054175801496,8192.0,False,True
sample2500,30.5011378702065,72.48783852073568,0.14528983071577695,0.2532404275924781,0.0001220703125,15.062143980527459,8192.0,False,True
sample25000,28.457171930684382,56.69537646114688,-0.9538624979474217,0.8999903173462046,0.0001220703125,16.553061822411223,8192.0,False,True
sample25001,18.43490918664392,22.194349658904216,0.7017453370914476,0.20986402244594615,0.0001220703125,25.243785217484632,8192.0,False,True
sample25002,27.791935003307213,61.569204273267204,0.8986518834566616,-0.7575750145661198,0.0001220703125,16.289907325409693,8192.0,False,True
sample25003,61.78903721528718,65.14047234679694,0.2431093210304428,-0.5828341833784964,0.0001220703125,12.349954275956652,8192.0,False,True
sample25004,67.67091863641664,20.33184249065324,0.4335103006256097,-0.9951376603996124,0.0001220703125,17.644155752738698,8192.0,False,True
sample25005,64.09982395123791,11.741691016550035,-0.9825846615564657,0.7869017961605261,0.0001220703125,16.28678001647047,8192.0,False,True
sample25006,27.075874699325976,28.37634760818839,-0.8789480549522971,-0.6987121700414216,0.0001220703125,20.721378635560967,8192.0,False,True
sample25007,51.65865765045192,11.878554247844848,-0.6984200579112009,0.7874563323028753,0.0001220703125,22.930810461734016,8192.0,False,True
sample25008,35.128437697345056,67.13522307515314,-0.7636801267698796,-0.9289000593409937,0.0001220703125,14.689012107049496,8192.0,False,True
sample25009,52.038771153777446,14.256925393396113,0.8275034246037186,-0.39156769808346736,0.0001220703125,21.46887191424858,8192.0,False,True
sample2501,14.674945191285499,32.66513945214641,-0.9859128363414155,-0.7986167160969543,0.0001220703125,24.24720313488207,8192.0,False,True
sample25010,61.65098283331595,51.52655181962971,-0.9653710243748966,-0.6260967679954605,0.0001220703125,13.304138908022628,8192.0,False,True
sample25011,72.12516338800458,25.95955249644508,-0.8001699930997019,-0.9497275055311384,0.0001220703125,15.93353217661321,8192.0,False,True
sample25012,9.800136555987093,26.68412510924985,-0.8055702748055176,0.5198920434309692,0.0001220703125,29.458605410972257,8192.0,False,True
sample25013,68.47811728896227,14.407153857841896,-0.5396664285920629,-0.9188971507652042,0.0001220703125,19.838864764020066,8192.0,False,True
sample25014,29.536391762274153,21.726333240124845,-0.9094299711215534,0.9043860817353949,0.0001220703125,21.95215478458381,8192.0,False,True
sample25015,52.153031478240756,15.022371311517428,-0.5251821603476508,-0.48057624066734583,0.0001220703125,21.069314941259567,8192.0,False,True
sample25016,17.892642735916596,49.1297620406789,0.4567227633202565,-0.033889314173105145,0.0001220703125,20.173266132392396,8192.0,False,True
sample25017,39.35627562853542,58.00371640666734,0.5855802260224098,-0.40857725169144155,0.0001220703125,14.778395491839037,8192.0,False,True
sample25018,54.87736199485074,48.233759889641966,-0.03216038124222864,-0.6905826613471302,0.0001220703125,14.08120946958574,8192.0,False,True
sample25019,37.00939290614561,27.512277528730753,-0.15170419148621783,-0.18162501823993482,0.0001220703125,19.001140084547043,8192.0,False,True
sample2502,27.687259490196514,69.41088226787164,0.9585113511037912,0.003175024179560837,0.0001220703125,15.758574808060372,8192.0,False,True
sample25020,65.59302057828556,64.18817821725075,-0.5724552072522725,0.16323364659295103,0.0001220703125,12.176994678958424,8192.0,False,True
sample25021,5.3013023948063225,63.34324746007046,-0.27591750540331217,0.07109017223525738,0.0001220703125,29.02689406524768,8192.0,False,True
sample25022,71.68666142306303,65.77483203271834,0.4278905574798634,0.15958695362855224,0.0001220703125,11.754840551431371,8192.0,False,True
sample25023,69.6344175896184,70.28526445199068,-0.8278329766358932,0.2702885680297137,0.0001220703125,11.61736577490716,8192.0,False,True
sample25024,66.1828190633485,39.4071349722335,-0.18162122341055242,0.7977877086066186,0.0001220703125,14.20164582570974,8192.0,False,True
sample25025,44.67735512813039,14.361758952935181,-0.5389848017314827,0.19251074354945918,0.0001220703125,22.34409244812764,8192.0,False,True
sample25026,59.68335799136979,11.706022988461939,0.40943333316874597,-0.49957480823725237,0.0001220703125,22.162136083816165,8192.0,False,True
sample25027,63.848609271656905,9.473855758783607,-0.32475931364853816,-0.08859793240957003,0.0001220703125,23.47097884781142,8192.0,False,True
sample25028,19.084040451347192,67.71927833359706,0.9962284158656843,-0.5303012686293107,0.0001220703125,18.03243794698435,8192.0,False,True
sample25029,26.318540450394845,34.13290390559795,0.5088893217788265,-0.6438899847657202,0.0001220703125,19.753478971024222,8192.0,False,True
sample2503,32.86150807998479,52.65356745861066,-0.2105460599646075,0.5816046345369977,0.0001220703125,16.133106467645906,8192.0,False,True
sample25030,54.03528520195598,27.107823701143644,-0.38386670031221404,-0.23356637105811606,0.0001220703125,17.060738112295965,8192.0,False,True
sample25031,7.4259295510264,26.695639132265534,0.9190523548215034,-0.7815585070052922,0.0001220703125,32.41065753913705,8192.0,False,True
sample25032,18.335269924075398,25.924149139624564,0.7799137939105151,-0.17558119709551578,0.0001220703125,24.12040969846376,8192.0,False,True
sample25033,43.33083196193609,13.630675971626385,0.8432856453772265,-0.9183230458832077,0.0001220703125,22.946194760003376,8192.0,False,True
sample25034,57.774936298392014,14.890935921503456,-0.700136651566236,0.4194183296004831,0.0001220703125,20.543486870701987,8192.0,False,True
sample25035,28.979220299793983,44.93968299357814,-0.5477105955547985,-0.016748474080623188,0.0001220703125,17.623070364901828,8192.0,False,True
sample25036,57.194661956078505,58.493143446271255,-0.5742026427694151,-0.6723095514311579,0.0001220703125,13.084109637296226,8192.0,False,True
sample25037,51.169238379170004,50.511074823837916,-0.433245056138564,-0.7811833051236864,0.0001220703125,14.182806317318034,8192.0,False,True
sample25038,45.55250606150383,47.47542561795161,0.1561659779050456,0.15692086299656494,0.0001220703125,14.995627417760295,8192.0,False,True
sample25039,20.69549736259473,73.68068352339691,0.9123538876147207,-0.38892687373939716,0.0001220703125,17.125869519173122,8192.0,False,True
sample2504,54.33237181880081,57.28502477139734,-0.9364370186862324,0.2700009065041761,0.0001220703125,13.383200098746132,8192.0,False,True
sample25040,62.54119414196409,41.88049423414465,0.895005910933354,-0.1277498251952961,0.0001220703125,14.159176643490463,8192.0,False,True
sample25041,66.90257814661874,10.655754408425246,-0.2659124856820173,-0.49972968447235694,0.0001220703125,22.22410655015219,8192.0,False,True
sample25042,5.752620973798594,71.78139291933039,0.21036788150512653,-0.3400816250854377,0.0001220703125,20.455004524894335,8192.0,False,True
sample25043,7.616477733910209,35.887004381802974,-0.49213969841264016,-0.14557483341520094,0.0001220703125,29.618436696750994,8192.0,False,True
sample25044,41.53427966642894,73.97905656740437,0.7883758080727677,-0.30671919681254267,0.0001220703125,13.505684896074484,8192.0,False,True
sample25045,62.32861503524546,66.25554925997916,-0.19213610163877948,0.1904231718030548,0.0001220703125,12.251469517324226,8192.0,False,True
sample25046,22.534305732396554,8.258499728566195,0.5160647308149134,-0.9527590144937259,0.0001220703125,32.76480240025137,8192.0,False,True
sample25047,18.064034096917553,35.909719433792844,-0.21403363603429382,-0.10613385105805595,0.0001220703125,22.004864206853913,8192.0,False,True
sample25048,55.14648243521296,18.29678774317882,0.9568980853442043,-0.7121747218896064,0.0001220703125,19.377161096704906,8192.0,False,True
sample25049,29.414928290639683,13.043621569333148,-0.1148958082840631,0.3235483072710613,0.0001220703125,26.002451758534878,8192.0,False,True
sample2505,62.24771343261895,28.656004254800273,-0.9805103695252668,-0.710297835079053,0.0001220703125,16.07224210860819,8192.0,False,True
sample25050,23.141388236544124,73.20483218329436,-0.3774634044124918,-0.8895214400566519,0.0001220703125,16.5058084145755,8192.0,False,True
sample25051,6.084670371467265,65.99295355864862,0.3470042445550735,-0.7970674801042155,0.0001220703125,16.386331014903046,8192.0,False,True
sample25052,40.710725826663655,64.71307635025929,-0.9972029194661225,0.4837186406319417,0.0001220703125,14.145242555373127,8192.0,False,True
sample25053,13.33486876169177,70.99927397384326,0.6346696962886359,0.5425950639003915,0.0001220703125,20.191348885994195,8192.0,False,True
sample25054,44.49725689082712,69.71501721851534,-0.2502067750029525,-0.7940587165378755,0.0001220703125,13.43840280018333,8192.0,False,True
sample25055,30.497027323771047,14.208381629612326,0.5003956170602494,0.9432573380145602,0.0001220703125,25.003460058631756,8192.0,False,True
sample25056,7.291355510529856,15.438837510018585,0.05121403400236535,-0.5518708507689205,0.0001220703125,38.0888370587111,8192.0,False,True
sample25057,52.94101656804092,74.83586453734662,0.6722505242645241,0.8749915759458456,0.0001220703125,12.433665028247722,8192.0,False,True
sample25058,59.73986500005049,36.20348031502794,-0.9242916980979771,0.1289043550904342,0.0001220703125,15.053146777497766,8192.0,False,True
sample25059,44.853223698171874,13.642405429772891,0.9117404573431133,0.028702330448627467,0.0001220703125,22.7190200865673,8192.0,False,True
sample2506,28.250453318076676,56.12433591772302,0.7424908542150185,0.4868602737730786,0.0001220703125,16.642411177427615,8192.0,False,True
sample25060,53.91825360170137,59.365478696791776,0.628508825302844,-0.8017495908129088,0.0001220703125,13.26785359767505,8192.0,False,True
sample25061,32.050338733805994,24.855843221224518,-0.04091937231948384,-0.05461544972351362,0.0001220703125,20.508217183289673,8192.0,False,True
sample25062,34.058217076747994,21.113978634030143,0.3244685314247383,-0.27661089584300413,0.0001220703125,21.228726271339774,8192.0,False,True
sample25063,24.8381674832983,15.618683138292312,-0.37109088683563063,-0.3772343359040856,0.0001220703125,25.73910376442436,8192.0,False,True
sample25064,7.528388465642291,73.42022136084469,-0.9475957047089828,0.2961858653759296,0.0001220703125,24.58034260112879,8192.0,False,True
sample25065,9.286865370796495,33.485707945725906,0.2357337696227112,-0.4118312936397375,0.0001220703125,28.159720061560428,8192.0,False,True
sample25066,66.3012600998247,18.30610878766085,0.1058778656376137,0.505673647639454,0.0001220703125,18.402962426871632,8192.0,False,True
sample25067,69.93393887919129,9.203303296380591,0.7515265730390329,0.7272882722359951,0.0001220703125,23.150832680208367,8192.0,False,True
sample25068,10.524329362108912,67.97298032718788,0.4574352593437393,0.09921679528563077,0.0001220703125,22.228682187213884,8192.0,False,True
sample25069,62.74638463495141,16.763052052172362,0.5252895602034701,-0.5112100067852943,0.0001220703125,19.267708087479022,8192.0,False,True
sample2507,62.86988063772665,44.63433491229083,-0.5890271454105269,0.26722747730502994,0.0001220703125,13.848163955224944,8192.0,False,True
sample25070,51.00526749219002,44.6761459334639,-0.3553335292432066,-0.9274799254024064,0.0001220703125,14.756226834835866,8192.0,False,True
sample25071,22.70551206497329,63.626545298708315,-0.13891413209529702,-0.2604341341608123,0.0001220703125,17.282787639203267,8192.0,False,True
sample25072,19.682328624202192,50.36077536839139,0.48930725588965285,0.5827428849291975,0.0001220703125,19.391581919189782,8192.0,False,True
sample25073,61.438259872837655,21.111008467026796,-0.5354074860505547,0.15204460698361288,0.0001220703125,17.895325196673575,8192.0,False,True
sample25074,56.96525352955407,29.78979521895393,-0.6721158526108715,-0.8689737700995505,0.0001220703125,16.28034715643398,8192.0,False,True
sample25075,9.091375819187009,45.42716774959136,-0.747710712338465,0.3943601015157864,0.0001220703125,26.097232371617714,8192.0,False,True
sample25076,55.99865608811982,56.43187913907703,-0.16933012323972585,0.20396425351326164,0.0001220703125,13.319199984129686,8192.0,False,True
sample25077,46.74159921302535,8.492397952058647,-0.6739002949407914,0.6676884920324572,0.0001220703125,26.531175589285635,8192.0,False,True
sample25078,45.082094619576694,42.76215241707384,-0.07797789508032227,0.21387807469476472,0.0001220703125,15.544301026714944,8192.0,False,True
sample25079,62.75789228653839,62.06820509690272,0.5188589186941176,-0.44364454945184695,0.0001220703125,12.476492126675277,8192.0,False,True
sample2508,58.837286135424854,46.13084224902875,0.8161602347394111,-0.7566867316713295,0.0001220703125,13.980463636322604,8192.0,False,True
sample25080,11.628691914028472,31.760685610889855,0.27805786047355696,-0.4956830834225414,0.0001220703125,26.44819578622453,8192.0,False,True
sample25081,69.86423690011468,62.1323399897664,0.803212203303182,-0.9201646568328077,0.0001220703125,12.063865765536013,8192.0,False,True
sample25082,45.28737287597554,62.33135706664564,0.8695234741032806,0.8691314735078207,0.0001220703125,13.819282348467663,8192.0,False,True
sample25083,9.10669059374817,60.820447042075735,-0.7526260439043471,0.10294477262445445,0.0001220703125,24.1161400173362,8192.0,False,True
sample25084,25.98529950298036,63.61213531144409,-0.2941916903242269,0.14385702198964367,0.0001220703125,16.507923891630906,8192.0,False,True
sample25085,27.601128169728575,35.03105335370896,-0.03342270644365919,-0.460973792687807,0.0001220703125,19.30136749911085,8192.0,False,True
sample25086,14.81694050105761,34.546631228599416,-0.1705369271559155,0.34153845227261803,0.0001220703125,23.781822336284876,8192.0,False,True
sample25087,26.632232077133633,26.853861941245814,0.7000379798798692,-0.2051688374260061,0.0001220703125,21.189984535394725,8192.0,False,True
sample25088,22.109677452260257,50.520999718994986,-0.6763194880985083,0.4314799799468786,0.0001220703125,18.626254467833864,8192.0,False,True
sample25089,49.719178650026905,64.08090510282804,-0.9013122749938319,-0.4783588111141369,0.0001220703125,13.29854119421927,8192.0,False,True
sample2509,71.24263317047543,23.654290433080636,-0.9708155318130165,0.023937348087239685,0.0001220703125,16.507021143315868,8192.0,False,True
sample25090,29.809859855452068,40.30226241231872,-0.19194776615484654,-0.8187557214608792,0.0001220703125,18.044569597922674,8192.0,False,True
sample25091,56.346147026306525,50.17311057000234,-0.8234191254611516,-0.7501287186616128,0.0001220703125,13.793792736546612,8192.0,False,True
sample25092,8.969496259974491,27.27370720665102,0.06587546945444245,-0.3248682326087059,0.0001220703125,30.17985409167695,8192.0,False,True
sample25093,53.82757520814955,22.533143356417305,0.6401765477747222,0.4555384152110117,0.0001220703125,18.173127604395702,8192.0,False,True
sample25094,15.65915258537665,24.418753508614717,0.8892463845400714,0.06616745060935048,0.0001220703125,25.848456892637454,8192.0,False,True
sample25095,47.99885654296575,20.479350188322005,-0.06933362223311423,0.8609556798334878,0.0001220703125,19.39745697269605,8192.0,False,True
sample25096,44.58209725560439,27.970795101610616,-0.6358455460990494,-0.42044233380292884,0.0001220703125,17.870563623601875,8192.0,False,True
sample25097,51.05705545672339,26.867042281333624,-0.9587491027513524,-0.4813118878782441,0.0001220703125,17.39748668394089,8192.0,False,True
sample25098,39.65054818883501,37.57561726156497,0.15835808087924963,0.7229696595092784,0.0001220703125,16.847800560538015,8192.0,False,True
sample25099,40.67879758804125,54.6741698242947,-0.5465015614749335,-0.026302122130618,0.0001220703125,14.884741993114693,8192.0,False,True
sample251,55.12732473804057,15.62528706286222,0.9810213124396377,-0.03180332722587731,0.0001220703125,20.46565329507436,8192.0,False,True
sample2510,27.21797840522826,49.25213515029985,-0.3777133878878741,0.6305276731958126,0.0001220703125,17.507011530180772,8192.0,False,True
sample25100,7.690494396583606,25.08269615111166,-0.6284458863737016,0.7769728986200924,0.0001220703125,32.57973595258033,8192.0,False,True
sample25101,64.81366021402836,33.03145592826696,-0.40629275440723844,-0.826708059895184,0.0001220703125,15.147830739550015,8192.0,False,True
sample25102,5.059164303713791,28.474428323334987,-0.49478935706358806,0.7607991481146444,0.0001220703125,36.45362613697131,8192.0,False,True
sample25103,55.912627306742806,25.29175318489277,-0.6075229169315699,0.7422521857246164,0.0001220703125,17.289005713429162,8192.0,False,True
sample25104,41.57673875468161,29.171107253781077,-0.2058414471929223,-0.18929070689522454,0.0001220703125,18.0008826627964,8192.0,False,True
sample25105,41.2139468472257,42.02885468249168,0.16608121821976207,0.27446076410604736,0.0001220703125,16.072273865610043,8192.0,False,True
sample25106,41.805422251813404,48.0267355181872,-0.34320859169893525,0.3404082121067341,0.0001220703125,15.352054269171527,8192.0,False,True
sample25107,26.497478443102484,65.25853455518313,0.4472969236287888,-0.8832008679145628,0.0001220703125,16.279629483875407,8192.0,False,True
sample25108,19.157984108482914,41.323544419225385,-0.3534925908441895,0.829292839839256,0.0001220703125,20.713499513651495,8192.0,False,True
sample25109,53.09388586104823,44.76523682725615,-0.4262494698210072,0.656049917947996,0.0001220703125,14.565873675466506,8192.0,False,True
sample2511,55.147513455213186,37.29159190573045,0.500696298105323,0.25612359923448247,0.0001220703125,15.269033348603077,8192.0,False,True
sample25110,74.96664846904002,29.551756717506372,-0.7814059324380892,0.6227891633003192,0.0001220703125,15.078589609336433,8192.0,False,True
sample25111,23.713294849378062,21.55554962913675,0.3859911311672969,-0.25146607986382086,0.0001220703125,23.53825150686288,8192.0,False,True
sample25112,28.374711558352274,5.492880819551771,-0.07914856851091756,0.3624749186625903,0.0001220703125,35.43680652386961,8192.0,False,True
sample25113,38.167154027770984,18.856999462774347,0.9682458045621557,-0.5418642132375338,0.0001220703125,21.30970154984407,8192.0,False,True
sample25114,52.87329370178638,39.6064973067817,0.7942256931181798,0.5001940773199244,0.0001220703125,15.166511653558043,8192.0,False,True
sample25115,21.676815389449438,53.75132175208172,-0.42239786193985807,0.20468445317906137,0.0001220703125,18.420581522183173,8192.0,False,True
sample25116,36.376978889160995,49.392614975289995,-0.2083904358512494,0.4711090271436037,0.0001220703125,15.912533287329413,8192.0,False,True
sample25117,66.14406996964868,63.92265128917753,0.5342641011273653,-0.19396329029627335,0.0001220703125,12.161076979835757,8192.0,False,True
sample25118,70.3352797661903,61.84284349936703,-0.5754531613629922,0.45059375628726694,0.0001220703125,12.056669204624232,8192.0,False,True
sample25119,72.69526743232359,48.61815651053848,-0.9287034746168963,-0.3168200955804328,0.0001220703125,12.893780469123474,8192.0,False,True
sample2512,58.309744131953614,31.415789863779338,0.27105270888377475,0.4245146013293276,0.0001220703125,15.886820389357103,8192.0,False,True
sample25120,8.588010583221507,54.46456246638285,-0.03026505040094274,0.7774576225030533,0.0001220703125,25.363914423545076,8192.0,False,True
sample25121,17.5275539422384,56.77457979790646,-0.42896739786603977,0.7165631100303994,0.0001220703125,19.506432270014713,8192.0,False,True
sample25122,30.998633172744114,18.536151357363906,-0.5793109203566111,-0.06191347341890796,0.0001220703125,22.782894106611554,8192.0,False,True
sample25123,43.57659279817138,30.372858846997122,0.2450675172744775,-0.4115788623680212,0.0001220703125,17.5174410722637,8192.0,False,True
sample25124,63.22294820446781,32.31456408402568,0.123575667304758,-0.9223601664828588,0.0001220703125,15.37004884596039,8192.0,False,True
sample25125,22.561777385547895,59.743407646995514,0.411450707964221,0.12082264249087549,0.0001220703125,17.632364727669113,8192.0,False,True
sample25126,20.275644142937594,34.03031697923966,0.14243436799128661,-0.1808794989715593,0.0001220703125,21.517736813498185,8192.0,False,True
sample25127,70.3490405458491,68.52090436430444,0.4344929086279893,-0.149266511937722,0.0001220703125,11.672837974003167,8192.0,False,True
sample25128,57.5889778137505,35.72887926991735,-0.7211440041984227,-0.04362265671765708,0.0001220703125,15.284173432377822,8192.0,False,True
sample25129,16.801732408842458,43.898942573351405,-0.9510397214553336,-0.6474569480090598,0.0001220703125,21.280265533211868,8192.0,False,True
sample2513,70.83716364990639,41.649721509600845,-0.32163151982005556,0.8224744571140178,0.0001220703125,13.667565398214384,8192.0,False,True
sample25130,32.42354054708808,63.81667651400422,0.35119459156295496,0.7881989086216975,0.0001220703125,15.310962423324913,8192.0,False,True
sample25131,18.867278940501375,15.64327432437167,0.4609323336656098,0.2043457346755687,0.0001220703125,27.95670859794196,8192.0,False,True
sample25132,74.53735233768249,13.62784389137021,0.25849773311576885,-0.1318486135923692,0.0001220703125,19.775051767271417,8192.0,False,True
sample25133,18.308720714600412,26.294609578492857,-0.14576358305292614,0.9008232849816097,0.0001220703125,24.028686820919578,8192.0,False,True
sample25134,58.89675204217296,15.802604485052186,0.8931576786802132,-0.6202699521685083,0.0001220703125,20.015341312662635,8192.0,False,True
sample25135,56.043479635375995,34.554883149905976,0.13901883857019393,0.3415899195091684,0.0001220703125,15.577867200381593,8192.0,False,True
sample25136,56.70200863010824,69.25538796809919,-0.17004837403004625,-0.8555870947529797,0.0001220703125,12.452723764791982,8192.0,False,True
sample25137,8.585122720844591,11.922661690850713,0.30291512685851385,-0.3680813174528732,0.0001220703125,38.967347413749145,8192.0,False,True
sample25138,18.35082954819181,51.82665807869616,0.3565926740458537,0.663591578136678,0.0001220703125,19.69936766459029,8192.0,False,True
sample25139,36.72582621200007,68.37209181882261,0.9113738136451924,-0.04049998238382502,0.0001220703125,14.396643389319213,8192.0,False,True
sample2514,56.340133123202065,40.92171689699023,0.9625346542023067,-0.1962829376174854,0.0001220703125,14.721746029189575,8192.0,False,True
sample25140,28.569570870292353,27.73425657740376,0.5662861230718462,0.20150106509755272,0.0001220703125,20.52239518696418,8192.0,False,True
sample25141,54.904462473267806,39.47777959909149,0.8261770701621148,-0.29302266242412667,0.0001220703125,15.010046899039343,8192.0,False,True
sample25142,67.52304277286179,25.92878858438543,0.4627604182970638,0.6225118470826537,0.0001220703125,16.24114108926021,8192.0,False,True
sample25143,66.18675272739733,23.48385054008955,0.8749044102056075,-0.21598254492359836,0.0001220703125,16.895051386413286,8192.0,False,True
